Mode,Month,Origin Country,Origin Latitude,Origin Longitude,State,Load Port,Species,End Use,Destination Country,Destination Latitude,Destination Longitude,Quantity,Year
Sea,May,Australia,-25.274398,133.775136,NT,Darwin,Cattle,Feeder,Indonesia,-0.789275,113.921327,"34,706",2020
Sea,May,Australia,-25.274398,133.775136,NT,Darwin,Cattle,Feeder,Philippines,12.879721,121.774017,"1,435",2020
Sea,May,Australia,-25.274398,133.775136,NT,Darwin,Cattle,Slaughter,Malaysia,4.210484,101.975766,"1,000",2020
Sea,May,Australia,-25.274398,133.775136,NT,Darwin,Cattle,Slaughter,Vietnam,14.058324,108.277199,"10,145",2020
Sea,May,Australia,-25.274398,133.775136,QLD,Brisbane,Cattle,Feeder,Japan,36.204824,138.252924,"1,500",2020
Sea,May,Australia,-25.274398,133.775136,QLD,Townsville,Cattle,Feeder,Indonesia,-0.789275,113.921327,"5,872",2020
Sea,May,Australia,-25.274398,133.775136,QLD,Townsville,Cattle,Feeder,Vietnam,14.058324,108.277199,"2,441",2020
Sea,May,Australia,-25.274398,133.775136,QLD,Townsville,Cattle,Slaughter,Vietnam,14.058324,108.277199,"10,096",2020
Sea,May,Australia,-25.274398,133.775136,VIC,Portland,Cattle,Breeder,China,35.86166,104.195397,"20,519",2020
Sea,May,Australia,-25.274398,133.775136,WA,Broome,Cattle,Slaughter,Malaysia,4.210484,101.975766,"2,233",2020
Sea,May,Australia,-25.274398,133.775136,WA,Broome,Cattle,Feeder,Thailand,15.870032,100.992541,"1,736",2020
Sea,May,Australia,-25.274398,133.775136,WA,Broome,Cattle,Feeder,Vietnam,14.058324,108.277199,"3,433",2020
Sea,May,Australia,-25.274398,133.775136,WA,Broome,Cattle,Feeder,Indonesia,-0.789275,113.921327,"7,005",2020
Sea,May,Australia,-25.274398,133.775136,WA,Fremantle,Cattle,Slaughter,China,35.86166,104.195397,"1,863",2020
Sea,May,Australia,-25.274398,133.775136,WA,Fremantle,Sheep,Slaughter,Kuwait,29.31166,47.481766,"38,565",2020
Sea,May,Australia,-25.274398,133.775136,WA,Fremantle,Sheep,Slaughter,Qatar,25.354826,51.183884,"20,000",2020
Sea,May,Australia,-25.274398,133.775136,WA,Fremantle,Cattle,Feeder,Jordan,30.585164,36.238414,"3,919",2020
Sea,May,Australia,-25.274398,133.775136,WA,Fremantle,Sheep,Slaughter,Jordan,30.585164,36.238414,"54,523",2020
Air,Jun,Australia,-25.274398,133.775136,NSW,Sydney,Alpacas,Breeder,South Korea,35.907757,127.766922,60,2020
Air,Jun,Australia,-25.274398,133.775136,NSW,Sydney,Cattle,Breeder,Malaysia,4.210484,101.975766,124,2020
Air,Jun,Australia,-25.274398,133.775136,NSW,Sydney,Goats,Breeder,Philippines,12.879721,121.774017,23,2020
Air,Jun,Australia,-25.274398,133.775136,NSW,Sydney,Sheep,Breeder,Philippines,12.879721,121.774017,1,2020
Air,Jun,Australia,-25.274398,133.775136,WA,Perth,Sheep,Slaughter,Malaysia,4.210484,101.975766,"3,510",2020
Air,Jun,Australia,-25.274398,133.775136,WA,Perth,Alpacas,Breeder,Hong Kong,22.396428,114.109497,6,2020
Air,Jun,Australia,-25.274398,133.775136,WA,Perth,Cattle,Slaughter,Malaysia,4.210484,101.975766,127,2020
Air,Jun,Australia,-25.274398,133.775136,WA,Perth,Goats,Slaughter,Malaysia,4.210484,101.975766,62,2020
Sea,Jun,Australia,-25.274398,133.775136,NT,Darwin,Buffalo,Feeder,Indonesia,-0.789275,113.921327,"1,137",2020
Sea,Jun,Australia,-25.274398,133.775136,NT,Darwin,Cattle,Feeder,Indonesia,-0.789275,113.921327,"36,099",2020
Sea,Jun,Australia,-25.274398,133.775136,NT,Darwin,Cattle,Feeder,Philippines,12.879721,121.774017,"2,941",2020
Sea,Jun,Australia,-25.274398,133.775136,NT,Darwin,Cattle,Slaughter,Vietnam,14.058324,108.277199,"4,324",2020
Sea,Jun,Australia,-25.274398,133.775136,QLD,Townsville,Cattle,Feeder,Indonesia,-0.789275,113.921327,"15,211",2020
Sea,Jun,Australia,-25.274398,133.775136,QLD,Townsville,Cattle,Feeder,Vietnam,14.058324,108.277199,"4,244",2020
Sea,Jun,Australia,-25.274398,133.775136,QLD,Townsville,Cattle,Slaughter,Vietnam,14.058324,108.277199,"18,196",2020
Sea,Jun,Australia,-25.274398,133.775136,VIC,Geelong,Cattle,Breeder,China,35.86166,104.195397,"2,922",2020
Sea,Jun,Australia,-25.274398,133.775136,VIC,Portland,Cattle,Breeder,China,35.86166,104.195397,"8,391",2020
Sea,Jun,Australia,-25.274398,133.775136,WA,Broome,Cattle,Slaughter,Vietnam,14.058324,108.277199,"5,597",2020
Sea,Jun,Australia,-25.274398,133.775136,WA,Broome,Cattle,Slaughter,Malaysia,4.210484,101.975766,"2,516",2020
Sea,Jun,Australia,-25.274398,133.775136,WA,Broome,Cattle,Feeder,Indonesia,-0.789275,113.921327,"15,752",2020
Sea,Jun,Australia,-25.274398,133.775136,WA,Fremantle,Sheep,Slaughter,Kuwait,29.31166,47.481766,"33,341",2020
Sea,Jun,Australia,-25.274398,133.775136,WA,Fremantle,Cattle,Slaughter,China,35.86166,104.195397,"1,785",2020
Sea,Jun,Australia,-25.274398,133.775136,WA,Fremantle,Cattle,Feeder,Israel,31.046051,34.851612,"6,012",2020
Air,Jul,Australia,-25.274398,133.775136,NSW,Sydney,Alpacas,Breeder,South Korea,35.907757,127.766922,24,2020
Air,Jul,Australia,-25.274398,133.775136,NSW,Sydney,Cattle,Breeder,Indonesia,-0.789275,113.921327,115,2020
Air,Jul,Australia,-25.274398,133.775136,NSW,Sydney,Goats,Breeder,Thailand,15.870032,100.992541,57,2020
Sea,Jul,Australia,-25.274398,133.775136,NT,Darwin,Buffalo,Slaughter,Vietnam,14.058324,108.277199,470,2020
Sea,Jul,Australia,-25.274398,133.775136,NT,Darwin,Buffalo,Feeder,Indonesia,-0.789275,113.921327,674,2020
Sea,Jul,Australia,-25.274398,133.775136,NT,Darwin,Cattle,Feeder,Indonesia,-0.789275,113.921327,"34,484",2020
Sea,Jul,Australia,-25.274398,133.775136,NT,Darwin,Cattle,Slaughter,Brunei Darussalam,4.535277,114.727669,"1,304",2020
Sea,Jul,Australia,-25.274398,133.775136,NT,Darwin,Cattle,Slaughter,Vietnam,14.058324,108.277199,"3,502",2020
Sea,Jul,Australia,-25.274398,133.775136,QLD,Brisbane,Cattle,Feeder,Japan,36.204824,138.252924,"1,310",2020
Sea,Jul,Australia,-25.274398,133.775136,QLD,Townsville,Cattle,Slaughter,Vietnam,14.058324,108.277199,"10,073",2020
Sea,Jul,Australia,-25.274398,133.775136,VIC,Portland,Cattle,Breeder,China,35.86166,104.195397,"4,000",2020
Sea,Jul,Australia,-25.274398,133.775136,WA,Broome,Cattle,Breeder,Vietnam,14.058324,108.277199,427,2020
Sea,Jul,Australia,-25.274398,133.775136,WA,Broome,Cattle,Feeder,Vietnam,14.058324,108.277199,"3,295",2020
Sea,Jul,Australia,-25.274398,133.775136,WA,Broome,Cattle,Slaughter,Malaysia,4.210484,101.975766,"3,047",2020
Sea,Jul,Australia,-25.274398,133.775136,WA,Wyndham,Cattle,Feeder,Indonesia,-0.789275,113.921327,"5,389",2020
Air,Aug,Australia,-25.274398,133.775136,NSW,Sydney,Cattle,Breeder,Malaysia,4.210484,101.975766,142,2020
Air,Aug,Australia,-25.274398,133.775136,NSW,Sydney,Cattle,Breeder,Thailand,15.870032,100.992541,50,2020
Air,Aug,Australia,-25.274398,133.775136,VIC,Melbourne,Goats,Breeder,China,35.86166,104.195397,"1,776",2020
Air,Aug,Australia,-25.274398,133.775136,VIC,Melbourne,Sheep,Breeder,China,35.86166,104.195397,317,2020
Air,Aug,Australia,-25.274398,133.775136,VIC,Melbourne,Cattle,Breeder,Thailand,15.870032,100.992541,200,2020
Air,Aug,Australia,-25.274398,133.775136,WA,Perth,Cattle,Slaughter,Malaysia,4.210484,101.975766,130,2020
